id,last_scraped,host_location,neighbourhood_group_cleansed,latitude,longitude,bedrooms,beds,price,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,review_scores_rating,reviews_per_month
24137919,2020-10-14,"Barcelona, Catalonia, Spain",Sants-Montjuïc,41.37072,2.1602,1.0,1.0,$45.00,t,29,59,89,364,2020-10-14,31,96.0,1.02
24138826,2020-10-17,"New York, New York, United States",Eixample,41.377990000000004,2.16236,2.0,3.0,$70.00,t,0,16,46,321,2020-10-17,7,97.0,0.26
24142949,2020-10-12,"Barcelona, Catalonia, Spain",Ciutat Vella,41.37938,2.1745099999999997,1.0,2.0,$40.00,t,0,0,0,0,2020-10-12,1,100.0,0.03
24147497,2020-10-12,"Barcelona, Catalonia, Spain",Ciutat Vella,41.37917,2.16376,1.0,1.0,$60.00,t,0,0,6,6,2020-10-12,15,99.0,0.84
24147855,2020-10-15,"Rungis, Île-de-France, France",Eixample,41.38691,2.1686099999999997,1.0,2.0,$36.00,t,27,57,87,87,2020-10-15,126,93.0,4.11
24153933,2020-10-14,"Barcelona, Catalonia, Spain",Gràcia,41.40593,2.1623799999999997,1.0,2.0,$26.00,t,30,60,90,180,2020-10-14,61,92.0,2.15
24157575,2020-10-15,ES,Horta-Guinardó,41.42418,2.15807,1.0,1.0,$45.00,t,0,0,0,0,2020-10-15,0,,
24159098,2020-10-13,"Barcelona, Catalonia, Spain",Eixample,41.40153,2.18072,1.0,2.0,$49.00,t,29,59,89,313,2020-10-13,169,96.0,5.61
24167970,2020-10-16,"Barcelona, Cataluña, Spain",Eixample,41.39522,2.16908,9.0,9.0,"$1,228.00",t,0,0,30,300,2020-10-16,4,100.0,0.14
24168547,2020-10-13,"Barcelona, Catalonia, Spain",Eixample,41.4023,2.17835,1.0,1.0,$33.00,t,29,59,89,179,2020-10-13,41,96.0,1.36
24169789,2020-10-13,"Barcelona, Catalonia, Spain",Eixample,41.3999,2.1652099999999996,1.0,1.0,$70.00,t,0,0,0,0,2020-10-13,12,93.0,0.42
24170185,2020-10-14,"Barcelona, Catalonia, Spain",Ciutat Vella,41.37491,2.1898,1.0,1.0,$88.00,t,30,60,90,365,2020-10-14,28,99.0,0.93
24170893,2020-10-15,"Barcelona, Catalonia, Spain",Ciutat Vella,41.38123,2.18997,1.0,2.0,$100.00,t,0,14,44,319,2020-10-15,0,,
24171482,2020-10-13,"Barcelona, Catalonia, Spain",Horta-Guinardó,41.413140000000006,2.1703099999999997,2.0,4.0,$45.00,t,0,11,41,316,2020-10-13,12,100.0,0.46
24171575,2020-10-15,"Barcelona, Catalonia, Spain",Sants-Montjuïc,41.37356,2.16272,2.0,3.0,$55.00,t,30,60,78,78,2020-10-15,13,95.0,0.42
24173657,2020-10-13,"Barcelona, Catalonia, Spain",Eixample,41.39397,2.1705099999999997,1.0,2.0,$171.00,t,11,41,61,61,2020-10-13,8,68.0,0.41
24174966,2020-10-15,"Barcelona, Catalonia, Spain",Ciutat Vella,41.37789,2.1887,1.0,1.0,$100.00,t,0,0,0,213,2020-10-15,0,,
24174968,2020-10-13,"Barcelona, Catalonia, Spain",Ciutat Vella,41.37847,2.18952,1.0,1.0,$34.00,t,0,0,0,106,2020-10-13,0,,
24174970,2020-10-13,"Barcelona, Catalonia, Spain",Sants-Montjuïc,41.371320000000004,2.12969,2.0,2.0,$60.00,t,0,0,0,212,2020-10-13,0,,
24175076,2020-10-13,"Barcelona, Catalonia, Spain",Ciutat Vella,41.38084,2.1907099999999997,2.0,2.0,$47.00,t,0,0,0,168,2020-10-13,0,,
24178710,2020-10-13,"Barcelona, Catalonia, Spain",Ciutat Vella,41.38596,2.17693,1.0,1.0,$35.00,t,29,59,89,334,2020-10-13,6,100.0,0.41
24181162,2020-10-16,"Barcelona, Catalonia, Spain",Eixample,41.38851,2.15377,1.0,2.0,$34.00,t,29,59,89,364,2020-10-16,64,95.0,2.23
24182740,2020-10-12,"Barcelona, Catalonia, Spain",Eixample,41.39183,2.1581200000000003,2.0,2.0,$90.00,t,0,0,0,0,2020-10-12,3,100.0,0.21
24189464,2020-10-12,"Barcelona, Catalonia, Spain",Sants-Montjuïc,41.37397,2.1600599999999996,1.0,1.0,$35.00,t,0,0,0,0,2020-10-12,14,99.0,0.48
24190602,2020-10-17,"Barcelona, Catalonia, Spain",Horta-Guinardó,41.42244,2.1551099999999996,,1.0,$40.00,t,0,0,0,0,2020-10-17,40,93.0,1.37
24190824,2020-10-12,"Barcelona, Catalonia, Spain",Eixample,41.4077,2.1707400000000003,3.0,5.0,$233.00,t,0,0,0,35,2020-10-12,180,98.0,6.26
24194256,2020-10-17,"Barcelona, Cataluña, Spain",Eixample,41.37684,2.1482200000000002,3.0,5.0,$75.00,t,0,0,11,286,2020-10-17,1,100.0,0.04
24196303,2020-10-12,"Barcelona, Catalonia, Spain",Eixample,41.40746,2.17182,2.0,3.0,$183.00,t,0,0,0,84,2020-10-12,53,98.0,1.83
24196406,2020-10-14,"Barcelona, Catalonia, Spain",Sant Martí,41.4141,2.18686,1.0,1.0,$30.00,t,28,58,88,89,2020-10-14,39,97.0,1.33
24196638,2020-10-15,"Barcelona, Catalonia, Spain",Gràcia,41.410379999999996,2.15983,2.0,2.0,$45.00,t,0,0,1,1,2020-10-15,32,90.0,1.11
24199914,2020-10-17,ES,Sant Martí,41.39509,2.1983200000000003,1.0,1.0,$29.00,t,0,0,0,0,2020-10-17,0,,
24206158,2020-10-14,"Barcelona, Catalonia, Spain",Sants-Montjuïc,41.37,2.14173,1.0,1.0,$44.00,t,30,60,90,180,2020-10-14,97,89.0,3.19
24212996,2020-10-14,"Barcelona, Cataluña, Spain",Gràcia,41.40221,2.15429,3.0,6.0,$178.00,t,0,0,0,0,2020-10-14,0,,
24217003,2020-10-13,"Barcelona, Catalonia, Spain",Ciutat Vella,41.38268,2.17096,3.0,5.0,$115.00,t,30,60,90,270,2020-10-13,3,100.0,0.11
24217165,2020-10-12,"Barcelona, Catalonia, Spain",Eixample,41.39006,2.17613,2.0,4.0,$420.00,t,30,60,90,365,2020-10-12,2,100.0,0.11
24217669,2020-10-12,"Barcelona, Catalonia, Spain",Eixample,41.39135,2.17568,2.0,4.0,$390.00,t,30,60,90,365,2020-10-12,2,100.0,0.07
24218183,2020-10-15,"Barcelona, Catalonia, Spain",Eixample,41.396640000000005,2.17522,,2.0,$98.00,t,10,38,68,306,2020-10-15,79,93.0,2.82
24218366,2020-10-14,ES,Eixample,41.379020000000004,2.14666,3.0,3.0,$55.00,t,18,48,78,168,2020-10-14,21,77.0,0.75
24218489,2020-10-15,"Barcelona, Catalonia, Spain",Sant Martí,41.40528,2.1858,1.0,1.0,$39.00,t,29,59,89,364,2020-10-15,4,20.0,0.13
24218608,2020-10-16,"Barcelona, Catalonia, Spain",Eixample,41.39741,2.17596,,2.0,$98.00,t,11,41,71,337,2020-10-16,46,95.0,1.62
24218792,2020-10-13,"Barcelona, Catalonia, Spain",Eixample,41.39784,2.17487,1.0,2.0,$98.00,t,5,35,65,330,2020-10-13,34,90.0,1.43
24222877,2020-10-15,"Barcelona, Cataluña, Spain",Ciutat Vella,41.38682,2.18103,1.0,1.0,$65.00,t,30,60,90,365,2020-10-15,1,60.0,0.03
24224197,2020-10-13,ES,Gràcia,41.402029999999996,2.1602,2.0,3.0,$48.00,t,0,0,0,69,2020-10-13,64,92.0,2.14
24224594,2020-10-15,ES,Sant Martí,41.40115,2.20304,3.0,5.0,$50.00,t,0,0,16,106,2020-10-15,24,87.0,0.87
24225545,2020-10-15,"Barcelona, Catalonia, Spain",Ciutat Vella,41.38113,2.17404,1.0,1.0,$30.00,t,0,0,0,0,2020-10-15,7,91.0,0.25
24226912,2020-10-15,"Barcelona, Catalonia, Spain",Sants-Montjuïc,41.3691,2.136,1.0,2.0,$21.00,t,0,0,0,0,2020-10-15,36,91.0,1.18
24231237,2020-10-14,"Barcelona, Cataluña, Spain",Sarrià-Sant Gervasi,41.398340000000005,2.15085,4.0,15.0,$680.00,t,0,0,0,112,2020-10-14,0,,
24231423,2020-10-13,ES,Eixample,41.396370000000005,2.16935,2.0,3.0,$415.00,t,29,59,89,364,2020-10-13,0,,
24231425,2020-10-13,ES,Eixample,41.3975,2.1680200000000003,2.0,2.0,$435.00,t,22,52,82,357,2020-10-13,0,,
24231549,2020-10-17,ES,Eixample,41.39148,2.16034,3.0,4.0,$517.00,t,28,58,88,363,2020-10-17,0,,
24231554,2020-10-13,ES,Eixample,41.39633,2.16885,2.0,4.0,$495.00,t,29,50,80,346,2020-10-13,0,,
24236930,2020-10-12,"Barcelona, Cataluña, Spain",Sants-Montjuïc,41.373090000000005,2.1552700000000002,1.0,1.0,$30.00,t,0,0,0,0,2020-10-12,10,96.0,0.35
24238187,2020-10-12,ES,Ciutat Vella,41.3822,2.18375,1.0,3.0,$70.00,t,29,59,89,328,2020-10-12,16,96.0,0.8
24238588,2020-10-12,ES,Ciutat Vella,41.3822,2.18375,1.0,2.0,$56.71,t,29,59,89,328,2020-10-12,126,93.0,4.6
24239102,2020-10-15,"Barcelona, Catalonia, Spain",Sants-Montjuïc,41.37535,2.14605,2.0,4.0,$61.71,t,0,0,0,242,2020-10-15,67,97.0,2.46
24243226,2020-10-14,"Barcelona, Catalonia, Spain",Sarrià-Sant Gervasi,41.40568,2.1484099999999997,1.0,1.0,$64.00,t,0,0,22,297,2020-10-14,87,95.0,2.86
24244026,2020-10-15,"Barcelona, Catalonia, Spain",Sants-Montjuïc,41.373540000000006,2.12488,1.0,4.0,$19.00,t,0,0,0,0,2020-10-15,110,87.0,3.66
24246157,2020-10-15,"Barcelona, Catalonia, Spain",Ciutat Vella,41.38688,2.18035,2.0,4.0,$36.00,t,0,0,0,263,2020-10-15,35,85.0,1.18
24246643,2020-10-13,"Rungis, Île-de-France, France",Eixample,41.39168,2.16489,1.0,5.0,$138.00,t,30,60,90,91,2020-10-13,99,88.0,3.25
24249840,2020-10-15,"Barcelona, Catalonia, Spain",Ciutat Vella,41.3815,2.17864,1.0,1.0,$40.00,t,29,59,89,89,2020-10-15,14,91.0,0.52
24255949,2020-10-12,"Barcelona, Catalonia, Spain",Eixample,41.40023,2.18383,1.0,1.0,$25.00,t,0,0,0,0,2020-10-12,20,94.0,0.66
24257237,2020-10-12,"Barcelona, Catalonia, Spain",Gràcia,41.4027,2.15167,1.0,1.0,$53.00,t,0,0,6,6,2020-10-12,2,100.0,0.13
24258457,2020-10-12,"Barcelona, Catalonia, Spain",Ciutat Vella,41.38029,2.16761,1.0,2.0,$40.00,t,0,7,37,60,2020-10-12,60,92.0,2.03
24267805,2020-10-16,"Barcelona, Catalonia, Spain",Eixample,41.402609999999996,2.17637,1.0,1.0,$40.00,t,0,0,0,0,2020-10-16,1,,0.03
24274447,2020-10-12,Spain,Gràcia,41.40653,2.16582,1.0,1.0,$30.00,t,0,0,0,0,2020-10-12,35,97.0,1.16
24274635,2020-10-15,ES,Ciutat Vella,41.37715,2.16677,1.0,1.0,$50.00,t,17,17,17,246,2020-10-15,9,98.0,0.34
24278676,2020-10-12,"Barcelona, Catalonia, Spain",Eixample,41.38433,2.1583799999999997,1.0,1.0,$65.00,t,0,0,0,0,2020-10-12,2,100.0,0.07
24281016,2020-10-12,"Barcelona, Catalonia, Spain",Nou Barris,41.44475,2.18404,1.0,1.0,$20.00,t,0,0,0,0,2020-10-12,35,91.0,1.18
24295747,2020-10-12,"Barcelona, Catalonia, Spain",Sants-Montjuïc,41.37066,2.16522,3.0,5.0,$136.00,t,0,0,0,0,2020-10-12,21,90.0,0.72
24298264,2020-10-15,"Barcelona, Catalonia, Spain",Sant Martí,41.401109999999996,2.20424,1.0,1.0,$49.00,t,27,57,82,353,2020-10-15,53,99.0,1.77
24301034,2020-10-15,"Barcelona, Catalonia, Spain",Sant Martí,41.391529999999996,2.1842900000000003,1.0,1.0,$40.00,t,13,43,73,163,2020-10-15,2,70.0,0.15
24302372,2020-10-14,"Barcelona, Catalonia, Spain",Les Corts,41.37792,2.1160799999999997,1.0,1.0,$18.57,t,0,1,13,287,2020-10-14,2,,0.07
24302385,2020-10-12,"London, England, United Kingdom",Sants-Montjuïc,41.373000000000005,2.16298,1.0,1.0,$25.00,t,10,40,70,92,2020-10-12,41,90.0,1.35
24305496,2020-10-15,"Barcelona, Catalonia, Spain",Sant Martí,41.40583,2.21138,1.0,1.0,$50.00,t,0,0,0,0,2020-10-15,3,100.0,0.1
24306543,2020-10-13,"Barcelona, Catalonia, Spain",Ciutat Vella,41.37555,2.1705099999999997,1.0,1.0,$61.00,t,30,60,90,180,2020-10-13,10,100.0,0.41
24309250,2020-10-14,"Barcelona, Catalonia, Spain",Sarrià-Sant Gervasi,41.3981,2.14813,1.0,2.0,$58.00,t,0,0,11,286,2020-10-14,71,97.0,2.35
24309551,2020-10-13,"Barcelona, Catalonia, Spain",Ciutat Vella,41.3756,2.17104,1.0,1.0,$34.00,t,0,11,41,131,2020-10-13,75,96.0,2.48
24310385,2020-10-14,"Catalonia, Spain",Eixample,41.39033,2.15978,1.0,2.0,$54.00,t,30,60,90,90,2020-10-14,67,90.0,2.21
24314780,2020-10-16,"Barcelona, Catalonia, Spain",Ciutat Vella,41.385979999999996,2.1811700000000003,1.0,2.0,$21.00,t,0,0,0,264,2020-10-16,65,91.0,2.19
24317754,2020-10-13,"Barcelona, Catalonia, Spain",Ciutat Vella,41.38773,2.17917,1.0,1.0,$23.00,t,0,0,0,261,2020-10-13,64,89.0,2.16
24322799,2020-10-15,ES,Ciutat Vella,41.3846,2.1737,1.0,1.0,$45.00,t,0,13,43,318,2020-10-15,5,88.0,0.2
24323325,2020-10-13,"Barcelona, Catalonia, Spain",Ciutat Vella,41.38061,2.1755299999999997,1.0,1.0,$40.00,t,29,59,89,179,2020-10-13,47,85.0,1.58
24323698,2020-10-13,"Barcelona, Catalonia, Spain",Eixample,41.39714,2.1760200000000003,,2.0,$98.00,t,0,4,34,299,2020-10-13,72,92.0,2.57
24323897,2020-10-12,"Barcelona, Catalonia, Spain",Eixample,41.39886,2.17428,,2.0,$35.00,t,4,34,55,159,2020-10-12,7,94.0,0.31
24324089,2020-10-15,"Barcelona, Catalonia, Spain",Eixample,41.39715,2.17598,,2.0,$35.00,t,15,45,75,260,2020-10-15,4,100.0,0.18
24324367,2020-10-15,"Barcelona, Catalonia, Spain",Eixample,41.3967,2.17572,1.0,2.0,$105.00,t,10,40,70,336,2020-10-15,51,89.0,1.88
24324563,2020-10-13,"Barcelona, Catalonia, Spain",Eixample,41.39696,2.17532,1.0,2.0,$98.00,t,8,38,68,324,2020-10-13,72,93.0,2.63
24324746,2020-10-13,"Barcelona, Catalonia, Spain",Eixample,41.39697,2.174,1.0,1.0,$35.00,t,0,0,0,105,2020-10-13,2,100.0,0.11
24324924,2020-10-14,"Barcelona, Catalonia, Spain",Eixample,41.38154,2.14561,3.0,3.0,$63.00,t,0,0,11,286,2020-10-14,0,,
24325662,2020-10-17,"Ingolstadt, Bavaria, Germany",Eixample,41.398759999999996,2.17917,1.0,1.0,$52.00,t,29,59,89,364,2020-10-17,12,97.0,0.62
24326449,2020-10-13,"Ingolstadt, Bavaria, Germany",Eixample,41.39649,2.17849,1.0,2.0,$64.00,t,29,59,89,364,2020-10-13,3,87.0,0.17
24326739,2020-10-15,"Barcelona, Catalonia, Spain",Sants-Montjuïc,41.37481,2.15709,1.0,1.0,$93.00,t,28,58,88,88,2020-10-15,0,,
24327366,2020-10-14,"Barcelona, Catalonia, Spain",Eixample,41.38316,2.1474599999999997,3.0,4.0,$35.00,t,0,12,42,317,2020-10-14,0,,
24328432,2020-10-17,"Barcelona, Catalonia, Spain",Eixample,41.37701,2.15731,2.0,3.0,$49.00,t,30,60,90,365,2020-10-17,1,,0.05
24328986,2020-10-13,"Barcelona, Catalonia, Spain",Gràcia,41.39958,2.1617,2.0,2.0,$61.00,t,0,0,10,285,2020-10-13,4,70.0,0.22
24339475,2020-10-12,"Barcelona, Catalonia, Spain",Eixample,41.39895,2.1743099999999997,1.0,1.0,$35.00,t,0,0,0,130,2020-10-12,2,100.0,0.16
24339620,2020-10-16,"Barcelona, Catalonia, Spain",Eixample,41.397059999999996,2.17555,,2.0,$35.00,t,0,0,0,108,2020-10-16,4,95.0,0.22
24339666,2020-10-12,"Barcelona, Catalonia, Spain",Ciutat Vella,41.381440000000005,2.1827,2.0,4.0,$140.00,t,0,0,0,253,2020-10-12,1,100.0,0.12
24340252,2020-10-12,"Barcelona, Catalonia, Spain",Eixample,41.398579999999995,2.17372,,2.0,$98.00,t,25,55,85,346,2020-10-12,56,95.0,2.26
24341066,2020-10-13,"Barcelona, Catalonia, Spain",Eixample,41.39678,2.17388,1.0,1.0,$98.00,t,12,40,70,334,2020-10-13,53,91.0,1.95
24341384,2020-10-14,"Barcelona, Catalonia, Spain",Sant Andreu,41.43722,2.19006,6.0,8.0,"$1,600.00",t,29,59,89,364,2020-10-14,2,90.0,0.09
24342256,2020-10-15,"Barcelona, Catalonia, Spain",Eixample,41.39739,2.1738299999999997,1.0,1.0,$98.00,t,0,0,0,107,2020-10-15,49,92.0,2.1
24342398,2020-10-14,"Barcelona, Catalonia, Spain",Sants-Montjuïc,41.377340000000004,2.14227,1.0,2.0,$85.00,t,30,60,90,353,2020-10-14,6,87.0,0.26
24342432,2020-10-16,"Barcelona, Catalonia, Spain",Sants-Montjuïc,41.37652,2.14259,1.0,2.0,$110.00,t,30,60,90,353,2020-10-16,0,,
24342447,2020-10-14,"Barcelona, Catalonia, Spain",Sants-Montjuïc,41.3771,2.14175,1.0,4.0,$135.00,t,30,60,90,353,2020-10-14,8,90.0,0.3
24342500,2020-10-16,"Barcelona, Catalonia, Spain",Sants-Montjuïc,41.37652,2.1414400000000002,2.0,4.0,$165.00,t,30,60,90,353,2020-10-16,0,,
24343357,2020-10-17,"Barcelona, Catalonia, Spain",Sants-Montjuïc,41.37828,2.14338,1.0,3.0,$155.00,t,30,60,90,353,2020-10-17,0,,
24343358,2020-10-12,ES,Eixample,41.39062,2.1760900000000003,1.0,2.0,$57.00,t,29,59,89,328,2020-10-12,322,89.0,11.22
24343601,2020-10-12,ES,Eixample,41.39105,2.17781,1.0,3.0,$70.00,t,29,59,89,328,2020-10-12,98,92.0,3.41
24344024,2020-10-16,"Barcelona, Catalonia, Spain",Eixample,41.39242,2.1701599999999996,1.0,2.0,$205.00,t,30,60,77,77,2020-10-16,13,85.0,0.43
24346762,2020-10-12,"Barcelona, Cataluña, Spain",Eixample,41.37727,2.16323,1.0,1.0,$42.00,t,0,0,0,0,2020-10-12,0,,
24347707,2020-10-17,"Barcelona, Catalonia, Spain",Eixample,41.398759999999996,2.17395,,1.0,$98.00,t,1,18,34,275,2020-10-17,46,95.0,1.96
24348022,2020-10-12,"Barcelona, Catalonia, Spain",Horta-Guinardó,41.414629999999995,2.17877,1.0,1.0,$29.00,t,0,0,0,0,2020-10-12,31,96.0,1.04
24350436,2020-10-15,ES,Sant Martí,41.39197,2.1836599999999997,2.0,3.0,$48.00,t,29,59,89,179,2020-10-15,53,85.0,1.82
24351941,2020-10-15,"Barcelona, Catalonia, Spain",Ciutat Vella,41.381029999999996,2.17613,1.0,1.0,$40.00,t,30,60,90,270,2020-10-15,29,93.0,0.98
24351968,2020-10-15,"Barcelona, Catalonia, Spain",Horta-Guinardó,41.41085,2.1720099999999998,1.0,1.0,$34.00,t,0,0,12,287,2020-10-15,67,95.0,2.32
24355737,2020-10-15,"Barcelona, Catalonia, Spain",Sants-Montjuïc,41.372009999999996,2.16507,2.0,2.0,$55.00,t,0,0,0,0,2020-10-15,4,100.0,0.14
24361978,2020-10-13,"Barcelona, Catalonia, Spain",Eixample,41.37883,2.15496,2.0,3.0,$85.00,t,0,0,0,134,2020-10-13,1,100.0,0.07
24362753,2020-10-16,"Barcelona, Catalonia, Spain",Sant Andreu,41.42017,2.18682,1.0,1.0,$20.00,t,0,0,0,0,2020-10-16,1,,0.04
24363018,2020-10-13,"Barcelona, Catalonia, Spain",Eixample,41.39219,2.1522200000000002,1.0,4.0,$130.00,t,28,58,81,330,2020-10-13,23,93.0,1.14
24364087,2020-10-16,"Barcelona, Catalonia, Spain",Eixample,41.37925,2.1585799999999997,1.0,1.0,$35.00,t,0,0,13,13,2020-10-16,30,96.0,0.98
24364911,2020-10-17,"Paris, Texas, United States",Eixample,41.375820000000004,2.16628,1.0,1.0,$29.00,t,0,0,0,0,2020-10-17,3,100.0,0.1
24366427,2020-10-15,"Buenos Aires, Argentina",Ciutat Vella,41.38123,2.1776,1.0,1.0,$43.00,t,29,59,89,89,2020-10-15,8,100.0,0.26
24367928,2020-10-16,"Barcelona, Catalonia, Spain",Eixample,41.38412,2.14685,1.0,1.0,$42.00,t,0,0,0,124,2020-10-16,121,94.0,4.04
24368563,2020-10-13,"Barcelona, Catalonia, Spain",Eixample,41.390640000000005,2.16664,2.0,3.0,$160.00,t,30,60,90,365,2020-10-13,0,,
24369154,2020-10-15,ES,Eixample,41.38974,2.15557,5.0,9.0,$271.00,t,0,0,4,114,2020-10-15,45,88.0,1.51
24374247,2020-10-16,"Barcelona, Catalonia, Spain",Gràcia,41.39938,2.15476,1.0,5.0,$21.00,t,30,60,90,365,2020-10-16,41,92.0,1.37
24383445,2020-10-14,"Barcelona, Catalonia, Spain",Sant Martí,41.3902,2.1886099999999997,2.0,4.0,$39.00,t,28,58,88,363,2020-10-14,10,100.0,0.34
24388074,2020-10-13,"Barcelona, Cataluña, Spain",Ciutat Vella,41.37901,2.19089,2.0,2.0,$60.00,t,0,0,11,286,2020-10-13,5,85.0,0.18
24389033,2020-10-13,"Barcelona, Catalonia, Spain",Eixample,41.4051,2.18,4.0,6.0,$103.00,t,30,60,90,365,2020-10-13,0,,
24390559,2020-10-16,"Amsterdam, North Holland, Netherlands",Ciutat Vella,41.3844,2.1747400000000003,2.0,2.0,$81.00,t,0,0,0,0,2020-10-16,42,97.0,1.38
24390744,2020-10-15,"Barcelona, Catalonia, Spain",Sarrià-Sant Gervasi,41.41287,2.13875,4.0,7.0,$103.00,t,30,60,90,365,2020-10-15,0,,
24391072,2020-10-17,"Barcelona, Catalonia, Spain",Ciutat Vella,41.38316,2.17489,4.0,5.0,$196.00,t,29,59,89,89,2020-10-17,2,100.0,0.07
24398073,2020-10-12,"Barcelona, Catalonia, Spain",Eixample,41.38218,2.16128,2.0,2.0,$90.00,t,11,41,66,290,2020-10-12,47,91.0,1.61
24407462,2020-10-12,"Valencia, Valencian Community, Spain",Les Corts,41.37726,2.11757,1.0,1.0,$25.00,t,0,0,0,0,2020-10-12,3,67.0,0.1
24408639,2020-10-13,"Barcelona, Catalonia, Spain",Ciutat Vella,41.3821,2.17395,1.0,3.0,$98.00,t,30,60,90,365,2020-10-13,31,93.0,1.04
24409553,2020-10-16,"Barcelona, Catalonia, Spain",Eixample,41.39265,2.18226,1.0,1.0,$19.00,t,0,0,0,0,2020-10-16,157,91.0,5.3
24410827,2020-10-16,"Barcelona, Catalonia, Spain",Eixample,41.38557,2.1621,2.0,3.0,$150.00,t,28,58,88,178,2020-10-16,33,91.0,1.09
24418125,2020-10-12,"Barcelona, Catalonia, Spain",Gràcia,41.40178,2.16011,1.0,1.0,$30.00,t,0,0,0,0,2020-10-12,2,100.0,0.07
24419383,2020-10-12,GB,Ciutat Vella,41.38878,2.1800200000000003,1.0,1.0,$43.00,t,10,40,70,345,2020-10-12,0,,
24420251,2020-10-14,spain,Sants-Montjuïc,41.37454,2.12419,3.0,3.0,$80.00,t,0,0,0,135,2020-10-14,0,,
24424396,2020-10-17,"Barcelona, Catalonia, Spain",Sants-Montjuïc,41.37146,2.14773,1.0,1.0,$40.00,t,0,0,14,289,2020-10-17,1,100.0,0.05
24437486,2020-10-12,ES,Sants-Montjuïc,41.37307,2.14721,1.0,1.0,$43.00,t,0,0,0,0,2020-10-12,11,96.0,0.37
24437496,2020-10-13,"Barcelona, Catalonia, Spain",Gràcia,41.398540000000004,2.15496,2.0,3.0,$126.00,t,22,52,82,357,2020-10-13,20,91.0,0.69
24438591,2020-10-12,"Barcelona, Catalonia, Spain",Eixample,41.38913,2.14471,1.0,1.0,$45.00,t,0,0,0,0,2020-10-12,24,89.0,0.82
24440137,2020-10-15,"Valencia, Valencian Community, Spain",Les Corts,41.37764,2.11809,1.0,1.0,$20.00,t,0,0,0,0,2020-10-15,4,100.0,0.13
24443532,2020-10-17,"Barcelona, Catalonia, Spain",Eixample,41.40548,2.18277,,1.0,$23.00,t,29,59,89,179,2020-10-17,41,93.0,1.37
24449942,2020-10-15,"Barcelona, Catalonia, Spain",Eixample,41.37995,2.15786,1.0,1.0,$45.00,t,0,0,0,0,2020-10-15,87,97.0,2.87
24451452,2020-10-14,"Barcelona, Catalonia, Spain",Nou Barris,41.43878,2.17773,1.0,1.0,$12.00,t,19,49,79,79,2020-10-14,26,92.0,1.43
24452457,2020-10-12,"Barcelona, Catalonia, Spain",Sant Martí,41.41316,2.21621,1.0,1.0,$30.00,t,0,0,0,0,2020-10-12,34,94.0,1.15
24459239,2020-10-12,"Barcelona, Catalonia, Spain",Eixample,41.40125,2.18188,,1.0,$118.00,t,0,0,2,2,2020-10-12,35,87.0,1.23
24464487,2020-10-15,"Paris, Île-de-France, France",Eixample,41.376020000000004,2.16089,3.0,3.0,$59.00,t,26,56,57,309,2020-10-15,4,100.0,0.14
24465326,2020-10-13,"Barcelona, Catalonia, Spain",Ciutat Vella,41.37952,2.17331,1.0,2.0,$59.00,t,2,32,62,337,2020-10-13,8,95.0,0.37
24465371,2020-10-13,"Barcelona, Catalonia, Spain",Ciutat Vella,41.37959,2.16836,2.0,4.0,$65.00,t,30,60,90,365,2020-10-13,4,90.0,0.27
24465403,2020-10-16,"Barcelona, Catalonia, Spain",Ciutat Vella,41.37952,2.17331,1.0,2.0,$59.00,t,1,1,1,1,2020-10-16,7,97.0,0.37
24465422,2020-10-13,"Barcelona, Catalonia, Spain",Ciutat Vella,41.37959,2.16836,2.0,4.0,$59.00,t,29,59,89,364,2020-10-13,5,100.0,0.26
24465924,2020-10-12,"Barcelona, Cataluña, Spain",Eixample,41.3989,2.16385,2.0,2.0,$91.00,t,0,0,0,0,2020-10-12,86,96.0,2.88
24467999,2020-10-14,"Barcelona, Catalonia, Spain",Sant Martí,41.40935,2.21227,1.0,1.0,$25.00,t,29,59,89,179,2020-10-14,27,96.0,0.9
24469371,2020-10-13,"Barcelona, Catalonia, Spain",Ciutat Vella,41.38783,2.17804,1.0,1.0,$25.00,t,15,45,75,165,2020-10-13,74,92.0,2.5
24479179,2020-10-13,"Barcelona, Catalonia, Spain",Eixample,41.40756,2.17627,1.0,1.0,$20.00,t,30,60,80,334,2020-10-13,59,85.0,2.0
24481662,2020-10-16,"Barcelona, Catalonia, Spain",Eixample,41.39828,2.17368,,2.0,$35.00,t,1,1,1,1,2020-10-16,3,100.0,0.14
24482860,2020-10-17,"Barcelona, Catalonia, Spain",Eixample,41.39712,2.17548,,2.0,$35.00,t,0,0,0,109,2020-10-17,4,95.0,0.18
24483048,2020-10-13,"Barcelona, Catalonia, Spain",Eixample,41.39732,2.17395,,2.0,$35.00,t,0,0,0,105,2020-10-13,5,96.0,0.25
24483153,2020-10-13,"Barcelona, Catalonia, Spain",Eixample,41.39666,2.17517,,2.0,$35.00,t,0,0,0,196,2020-10-13,6,97.0,0.3
24483306,2020-10-16,"Barcelona, Catalonia, Spain",Eixample,41.396840000000005,2.1753099999999996,,2.0,$35.00,t,0,25,42,164,2020-10-16,5,92.0,0.26
24484049,2020-10-15,,Les Corts,41.384609999999995,2.13845,1.0,1.0,$43.00,t,28,58,88,178,2020-10-15,4,93.0,0.13
